S No,Village LGD Code,Village Name (In English),Village Name (In Local language),Hierarchy,Census 2001 Code,Census2011 Code,Pesa Status,View Government Order,View Details,View History,View Map
114,7706,Bhalod (268),भलोड (268),Pukhri(Sub-District) / Chamba(District) / Himachal Pradesh(State),00103400,007706,N,,,,
115,7286,Bhalogi (10),भलोगी (10),Bhalai(Sub-District) / Chamba(District) / Himachal Pradesh(State),00061400,007286,N,,,,
116,7772,Bhamrouta (9),भमरौता (9),Chamba(Sub-District) / Chamba(District) / Himachal Pradesh(State),00110000,007772,N,,,,
117,7240,Bhandar (224),भंडार (224),Saluni(Sub-District) / Chamba(District) / Himachal Pradesh(State),00056800,007240,N,,,,
118,7206,Bhandrota (260),भंदडोता (260),Saluni(Sub-District) / Chamba(District) / Himachal Pradesh(State),00053400,007206,N,,,,
119,7697,Bhangya (337),भन्गयां (337),Sihunta(Sub-District) / Chamba(District) / Himachal Pradesh(State),00102500,007697,N,,,,
120,7778,Bhanota (14),भनौता (14),Chamba(Sub-District) / Chamba(District) / Himachal Pradesh(State),00110600,007778,N,,,,
121,6966,Bharada (454),भराडा (454),Churah(Sub-District) / Chamba(District) / Himachal Pradesh(State),00029400,006966,N,,,,
122,8144,Bharadi (109),भराडी (109),Holi(Sub-District) / Chamba(District) / Himachal Pradesh(State),00147200,008144,F,,,,
123,7633,Bharadi (273),भराडी (273),Sihunta(Sub-District) / Chamba(District) / Himachal Pradesh(State),00096100,007633,N,,,,
124,7761,Bhardahar (303),भरडाहर (303),Pukhri(Sub-District) / Chamba(District) / Himachal Pradesh(State),00108900,007761,N,,,,
125,7407,Bharera (111),भरेरा (111),Dalhousie(Sub-District) / Chamba(District) / Himachal Pradesh(State),00073500,007407,N,,,,
126,7493,Bharmala (144),भरमाला(144),Kakira(Sub-District) / Chamba(District) / Himachal Pradesh(State),00082100,007493,N,,,,
127,8215,Bharmour (97),भरमौर (97),Bharmour(Sub-District) / Chamba(District) / Himachal Pradesh(State),00154300,008215,F,,,,
128,7120,Bharni Bhalka (132),भरनी भलका (132),Saluni(Sub-District) / Chamba(District) / Himachal Pradesh(State),00044800,007120,N,,,,
129,6850,Bharnu (291),भरनू (291),Churah(Sub-District) / Chamba(District) / Himachal Pradesh(State),00017800,006850,N,,,,
130,8033,Bharwali (152),भरवाली (152),Holi(Sub-District) / Chamba(District) / Himachal Pradesh(State),00136100,008033,F,,,,
131,7148,Bhasua (170),भसुआ (170),Saluni(Sub-District) / Chamba(District) / Himachal Pradesh(State),00047600,007148,N,,,,
132,8141,Bhatada (106),भटाडा (106),Holi(Sub-District) / Chamba(District) / Himachal Pradesh(State),00146900,008141,F,,,,
133,7636,Bhatlahdi (304),भटलाहडी (304),Sihunta(Sub-District) / Chamba(District) / Himachal Pradesh(State),00096400,007636,N,,,,
134,7516,Bhatoli (162),भटोली (162),Kakira(Sub-District) / Chamba(District) / Himachal Pradesh(State),00084400,007516,N,,,,
135,7462,Bhatoli (80),भटोली (80),Dalhousie(Sub-District) / Chamba(District) / Himachal Pradesh(State),00079000,007462,N,,,,
136,7555,Bhattun Jangal (201),भटून जंगल (201),Bhattiyat(Sub-District) / Chamba(District) / Himachal Pradesh(State),00088300,007555,N,,,,
137,7906,Bhatwara (146),भटवाडा (146),Dharwala(Sub-District) / Chamba(District) / Himachal Pradesh(State),00123400,007906,N,,,,
138,7236,Bhatyund (233),भत्यून्ड (233),Saluni(Sub-District) / Chamba(District) / Himachal Pradesh(State),00056400,007236,N,,,,
139,7552,Bhavled (200),भवलेड (200),Bhattiyat(Sub-District) / Chamba(District) / Himachal Pradesh(State),00088000,007552,N,,,,
140,7330,Bhing (46),भिन्ग (46),Bhalai(Sub-District) / Chamba(District) / Himachal Pradesh(State),00065800,007330,N,,,,
141,7202,Bhinga (206),भिन्गा (206),Saluni(Sub-District) / Chamba(District) / Himachal Pradesh(State),00053000,007202,N,,,,
142,7680,Bhiora Saini (340),भयोरासानी (340),Sihunta(Sub-District) / Chamba(District) / Himachal Pradesh(State),00100800,007680,N,,,,
143,7266,Bhiyali (72),भियाली (72),Saluni(Sub-District) / Chamba(District) / Himachal Pradesh(State),00059400,007266,N,,,,
144,6881,Bhiyun (281),भियूं (281),Churah(Sub-District) / Chamba(District) / Himachal Pradesh(State),00020900,006881,N,,,,
145,7570,Bholag (218),भोलग (218),Bhattiyat(Sub-District) / Chamba(District) / Himachal Pradesh(State),00089800,007570,N,,,,
146,7665,Bhont (288),भौट (288),Sihunta(Sub-District) / Chamba(District) / Himachal Pradesh(State),00099300,007665,N,,,,
147,6811,Bhoudas (347),भौडास (347),Churah(Sub-District) / Chamba(District) / Himachal Pradesh(State),00013900,006811,N,,,,
148,7000,Bhouga (554),भौगा (554),Churah(Sub-District) / Chamba(District) / Himachal Pradesh(State),00032800,007000,N,,,,
149,7803,Bhouin (44),भौंई (44),Chamba(Sub-District) / Chamba(District) / Himachal Pradesh(State),00113100,007803,N,,,,
150,7381,Bhoutan (2),भौटन (2),Dalhousie(Sub-District) / Chamba(District) / Himachal Pradesh(State),00070900,007381,N,,,,
151,7072,Bhraduin (469),भराडुई (469),Churah(Sub-District) / Chamba(District) / Himachal Pradesh(State),00040000,007072,N,,,,
152,7948,Bhujja (182),भुज्जा (182),Chamba(Sub-District) / Chamba(District) / Himachal Pradesh(State),00127600,007948,N,,,,
153,7653,Bhujjal (291),भुज्जल (291),Sihunta(Sub-District) / Chamba(District) / Himachal Pradesh(State),00098100,007653,N,,,,
154,7721,Bhuman (289),भूमण (289),Pukhri(Sub-District) / Chamba(District) / Himachal Pradesh(State),00104900,007721,N,,,,
