S No,Village LGD Code,Village Name (In English),Village Name (In Local language),Hierarchy,Census 2001 Code,Census2011 Code,Pesa Status,View Government Order,View Details,View History,View Map
21,27103,Bayudeh (14/3),बायुदेह (14/3),Nichar(Sub-District) / Kinnaur(District) / Himachal Pradesh(State),01984800,027103,F,,,,
22,27251,Bering Chot Dhar (80),बेरिंग चोट धार (80),Tapri(Sub-District) / Kinnaur(District) / Himachal Pradesh(State),01999600,027251,F,,,,
23,27197,Bhumtalas Dhar (66),भूमतालस धार (66),Nichar(Sub-District) / Kinnaur(District) / Himachal Pradesh(State),01994200,027197,F,,,,
24,27012,Boktu (6/7),बोकटू (6/7),Kalpa(Sub-District) / Kinnaur(District) / Himachal Pradesh(State),01975700,027012,F,,,,
25,27322,Boning Saring (34/4),बोनिंग सारिंग (34/4),Sangla(Sub-District) / Kinnaur(District) / Himachal Pradesh(State),02006700,027322,F,,,,
26,27283,Botyaring Dhar (11),बोटयारिंग धार (11),Sangla(Sub-District) / Kinnaur(District) / Himachal Pradesh(State),02002800,027283,F,,,,
27,26792,Brati Kanda (13/3),ब्राती कण्डा (13/3),Poo(Sub-District) / Kinnaur(District) / Himachal Pradesh(State),01953700,026792,F,,,,
28,27052,Brelingi (17/2),ब्रेलंगी (17/2),Kalpa(Sub-District) / Kinnaur(District) / Himachal Pradesh(State),01979700,027052,F,,,,
29,27300,Bulcho Dhar (18),बुलचौ धार (18),Sangla(Sub-District) / Kinnaur(District) / Himachal Pradesh(State),02004500,027300,F,,,,
30,27084,Burang (1/10),बुरंग (1/10),Nichar(Sub-District) / Kinnaur(District) / Himachal Pradesh(State),01982900,027084,F,,,,
31,27201,Burcha (67/3),बुरचा (67/3),Nichar(Sub-District) / Kinnaur(District) / Himachal Pradesh(State),01994600,027201,F,,,,
32,26886,Chakra (16/5),चकरा (16/5),Morang(Sub-District) / Kinnaur(District) / Himachal Pradesh(State),01961400,026886,F,,,,
33,26828,Chakulang (31/6),चाकूलंग (31/6),Poo(Sub-District) / Kinnaur(District) / Himachal Pradesh(State),01957300,026828,F,,,,
34,26759,Chang Chimo (9),चंग चिमों (9),Hangrang(Sub-District) / Kinnaur(District) / Himachal Pradesh(State),01950400,026759,F,,,,
35,27008,Change (13/4),चांगे (13/4),Kalpa(Sub-District) / Kinnaur(District) / Himachal Pradesh(State),01975300,027008,F,,,,
36,27163,Change (35/2),चांगे (35/2),Nichar(Sub-District) / Kinnaur(District) / Himachal Pradesh(State),01990800,027163,F,,,,
37,26970,Changkuwa (48/5),चंकुवा (48/5),Morang(Sub-District) / Kinnaur(District) / Himachal Pradesh(State),01971500,026970,F,,,,
38,26884,Changmang (16/4),चंगमंग (16/4),Morang(Sub-District) / Kinnaur(District) / Himachal Pradesh(State),01961200,026884,F,,,,
39,26731,Chango Nichla (29/2),चांगो निचला (29/2),Hangrang(Sub-District) / Kinnaur(District) / Himachal Pradesh(State),01947600,026731,F,,,,
40,26730,Chango Uperla (29/1),चांगो उपरला (29/1),Hangrang(Sub-District) / Kinnaur(District) / Himachal Pradesh(State),01947500,026730,F,,,,
41,26729,Changzam (35/2),चंगजम (35/2),Hangrang(Sub-District) / Kinnaur(District) / Himachal Pradesh(State),01947400,026729,F,,,,
42,27307,Chansu Khas (32/1),चांसू खास (32/1),Sangla(Sub-District) / Kinnaur(District) / Himachal Pradesh(State),02005200,027307,F,,,,
43,26986,Charang Khas (59/1),चारंग खास (59/1),Morang(Sub-District) / Kinnaur(District) / Himachal Pradesh(State),01973100,026986,F,,,,
44,26782,Charti (39/5),चरती (39/5),Poo(Sub-District) / Kinnaur(District) / Himachal Pradesh(State),01952700,026782,F,,,,
45,27221,Chatrang Dhar (97),चतरंग धार (97),Tapri(Sub-District) / Kinnaur(District) / Himachal Pradesh(State),01996600,027221,F,,,,
46,27182,Chaunda (36/4),छौण्डा (36/4),Nichar(Sub-District) / Kinnaur(District) / Himachal Pradesh(State),01992700,027182,F,,,,
47,27175,Chaura (37/1),चौरा (37/1),Nichar(Sub-District) / Kinnaur(District) / Himachal Pradesh(State),01992000,027175,F,,,,
48,26801,Chelat (16),चेलत (16),Poo(Sub-District) / Kinnaur(District) / Himachal Pradesh(State),01954600,026801,F,,,,
49,26797,Chelit Kanda (15/3),चेलित कण्डा (15/3),Poo(Sub-District) / Kinnaur(District) / Himachal Pradesh(State),01954200,026797,F,,,,
50,26967,Cherang Kanda (48/7),चेरंग कण्डा (48/7),Morang(Sub-District) / Kinnaur(District) / Himachal Pradesh(State),01971200,026967,F,,,,
51,27258,Chhal Patri Dhar (84),छलपतरी धार (84),Tapri(Sub-District) / Kinnaur(District) / Himachal Pradesh(State),02000300,027258,F,,,,
