S No,Village LGD Code,Village Name (In English),Village Name (In Local language),Hierarchy,Census 2001 Code,Census2011 Code,Pesa Status,View Government Order,View Details,View History,View Map
1,22760,Achhla Chandar (265),आच्छला चान्दड़ (265),Pachhad(Sub-District) / Sirmaur(District) / Himachal Pradesh(State),01582800,022760,N,,,,
2,23395,Adhog (4),अंधोग (4),Kamrau(Sub-District) / Sirmaur(District) / Himachal Pradesh(State),01645800,023395,N,,,,
3,22563,Adwain Sangrah (71),अड़वान सँगडाह (71),Rajgarh(Sub-District) / Sirmaur(District) / Himachal Pradesh(State),01563100,022563,N,,,,
4,23238,Agriwala (151),अगडीवाला (151),Nahan(Sub-District) / Sirmaur(District) / Himachal Pradesh(State),01630600,023238,N,,,,
5,23365,Agron (42),आगरों (42),Paonta Sahib(Sub-District) / Sirmaur(District) / Himachal Pradesh(State),01642800,023365,N,,,,
6,22826,Ajga (328),अजगा (328),Narag(Sub-District) / Sirmaur(District) / Himachal Pradesh(State),01589400,022826,N,,,,
7,23301,Ajiawala (124),अजीयवाला (124),Paonta Sahib(Sub-District) / Sirmaur(District) / Himachal Pradesh(State),01636900,023301,N,,,,
8,23339,Ajoli (93),अजौली (93),Paonta Sahib(Sub-District) / Sirmaur(District) / Himachal Pradesh(State),01640200,023339,N,,,,
9,23465,Ajrouli (175),अजरोली (175),Ronhat(Sub-District) / Sirmaur(District) / Himachal Pradesh(State),01652800,023465,N,,,,
10,23350,Akalgarh (107),अकालग़ढ़ (107),Paonta Sahib(Sub-District) / Sirmaur(District) / Himachal Pradesh(State),01641300,023350,N,,,,
11,23306,Amargarh (136),अमरगढ़ (136),Paonta Sahib(Sub-District) / Sirmaur(District) / Himachal Pradesh(State),01637400,023306,N,,,,
12,23335,Amarkot (97),अमरकोट (97),Paonta Sahib(Sub-District) / Sirmaur(District) / Himachal Pradesh(State),01639800,023335,N,,,,
13,937547,Amarpur (46-8),अमरपुर (46/8),Nahan(Sub-District) / Sirmaur(District) / Himachal Pradesh(State),,000000,N,,,,
14,23400,Ambaun (6),अम्बौण (6),Kamrau(Sub-District) / Sirmaur(District) / Himachal Pradesh(State),01646300,023400,N,,,,
15,23363,Amboa (33),अम्बोया (33),Paonta Sahib(Sub-District) / Sirmaur(District) / Himachal Pradesh(State),01642600,023363,N,,,,
16,23186,Ambwala Sainwala (120),अम्बवाला सैनवाला (120),Nahan(Sub-District) / Sirmaur(District) / Himachal Pradesh(State),01625400,023186,N,,,,
17,23355,Ambwala Singhpura (108),अम्बवाला सिंघपुरा (108),Paonta Sahib(Sub-District) / Sirmaur(District) / Himachal Pradesh(State),01641800,023355,N,,,,
18,23170,Amrayun Bakarla (36),अमराइयो बकारला (36),Nahan(Sub-District) / Sirmaur(District) / Himachal Pradesh(State),01623800,023170,N,,,,
19,23167,Andheri (125),अन्धेरी (125),Nahan(Sub-District) / Sirmaur(District) / Himachal Pradesh(State),01623500,023167,N,,,,
20,22974,Andheri (147),अन्धेरी (147),Renuka(Sub-District) / Sirmaur(District) / Himachal Pradesh(State),01604200,022974,N,,,,
21,22938,Anji (217),आन्जी (217),Pachhad(Sub-District) / Sirmaur(District) / Himachal Pradesh(State),01600600,022938,N,,,,
22,22750,Anji (287),आन्जी (287),Pachhad(Sub-District) / Sirmaur(District) / Himachal Pradesh(State),01581800,022750,N,,,,
23,22797,Anji Bhaganji (309),आंजी भगांजी (309),Pachhad(Sub-District) / Sirmaur(District) / Himachal Pradesh(State),01586500,022797,N,,,,
24,22759,Anji Siwat (264),आंजी सिवत (264),Pachhad(Sub-District) / Sirmaur(District) / Himachal Pradesh(State),01582700,022759,N,,,,
25,22685,Anukoti (26),अनुकोटी (26),Nohra(Sub-District) / Sirmaur(District) / Himachal Pradesh(State),01575300,022685,N,,,,
26,23163,Arandwala (132),अरण्डवाला (132),Nahan(Sub-District) / Sirmaur(District) / Himachal Pradesh(State),01623100,023163,N,,,,
27,22963,Arat (152),अरट (152),Renuka(Sub-District) / Sirmaur(District) / Himachal Pradesh(State),01603100,022963,N,,,,
28,22700,Argu (361),अडगू (361),Narag(Sub-District) / Sirmaur(District) / Himachal Pradesh(State),01576800,022700,N,,,,
29,22951,Arka Baryog (204),आरका बड़योग (204),Pachhad(Sub-District) / Sirmaur(District) / Himachal Pradesh(State),01601900,022951,N,,,,
30,23440,Ashyari (220),अश्याड़ी (220),Shillai(Sub-District) / Sirmaur(District) / Himachal Pradesh(State),01650300,023440,N,,,,
31,23221,Aunliwalagada (48),आंवलीवाला गाड्डा (48),Nahan(Sub-District) / Sirmaur(District) / Himachal Pradesh(State),01628900,023221,N,,,,
32,22724,Bada Chakli (400),बाड़ा चाकली (400),Pachhad(Sub-District) / Sirmaur(District) / Himachal Pradesh(State),01579200,022724,N,,,,
33,22594,Badgala (60),बड़गला (60),Rajgarh(Sub-District) / Sirmaur(District) / Himachal Pradesh(State),01566200,022594,N,,,,
34,23380,Badhana (49),बढ़ाना (49),Paonta Sahib(Sub-District) / Sirmaur(District) / Himachal Pradesh(State),01644300,023380,N,,,,
35,23327,Badripur (121),बदरीपुर (121),Paonta Sahib(Sub-District) / Sirmaur(District) / Himachal Pradesh(State),01639300,023327,N,,,,
36,22780,Badyana (259),बड़याना (259),Pachhad(Sub-District) / Sirmaur(District) / Himachal Pradesh(State),01584800,022780,N,,,,
37,22735,Badyana Harech (297),बड़याना हड़ेच (297),Pachhad(Sub-District) / Sirmaur(District) / Himachal Pradesh(State),01580300,022735,N,,,,
38,23371,Bag (39),बाग (39),Paonta Sahib(Sub-District) / Sirmaur(District) / Himachal Pradesh(State),01643400,023371,N,,,,
39,23142,Baga Babraun (29),बागा बबरोन  (29),Nahan(Sub-District) / Sirmaur(District) / Himachal Pradesh(State),01621000,023142,N,,,,
40,22887,Bagar Dingri (153),बगड़ डिंगरी (153),Pachhad(Sub-District) / Sirmaur(District) / Himachal Pradesh(State),01595500,022887,N,,,,
41,22508,Bagar Panoti (7),बगड़पनोटी (7),Pajhota(Sub-District) / Sirmaur(District) / Himachal Pradesh(State),01557600,022508,N,,,,
42,23200,Baghara (76),भगारा (76),Nahan(Sub-District) / Sirmaur(District) / Himachal Pradesh(State),01626800,023200,N,,,,
43,22945,Baghar Pawari (213),बघार पावरी (213),Pachhad(Sub-District) / Sirmaur(District) / Himachal Pradesh(State),01601300,022945,N,,,,
44,22942,Baghar Shekhra (214),बघार शेखरा (214),Pachhad(Sub-District) / Sirmaur(District) / Himachal Pradesh(State),01601000,022942,N,,,,
45,23398,Bag Hawra (10),बाग हावड़ा (10),Kamrau(Sub-District) / Sirmaur(District) / Himachal Pradesh(State),01646100,023398,N,,,,
46,23451,Bagna (229),बागना (229),Shillai(Sub-District) / Sirmaur(District) / Himachal Pradesh(State),01651400,023451,N,,,,
47,22795,Bag Pashog (311),बाग पशोग (311),Pachhad(Sub-District) / Sirmaur(District) / Himachal Pradesh(State),01586300,022795,N,,,,
48,22844,Bahanar (334),बाहनार (334),Narag(Sub-District) / Sirmaur(District) / Himachal Pradesh(State),01591200,022844,N,,,,
49,23313,Bahral (131),बहराल (131),Paonta Sahib(Sub-District) / Sirmaur(District) / Himachal Pradesh(State),01638100,023313,N,,,,
50,23388,Baila Gujon (213),बाईला गजोन (213),Kamrau(Sub-District) / Sirmaur(District) / Himachal Pradesh(State),01645100,023388,N,,,,
51,23303,Bain Kuan (127),बाए-कुऑ (127),Paonta Sahib(Sub-District) / Sirmaur(District) / Himachal Pradesh(State),01637100,023303,N,,,,
52,22888,Bainta (154),बैन्ता (154),Pachhad(Sub-District) / Sirmaur(District) / Himachal Pradesh(State),01595600,022888,N,,,,
53,23251,Bakahan Kelewala (77),बकाहन केलेवाला (77),Dadahu(Sub-District) / Sirmaur(District) / Himachal Pradesh(State),01631900,023251,N,,,,
54,22551,Balara Tikri (43),बलारा टिक्करी (43),Rajgarh(Sub-District) / Sirmaur(District) / Himachal Pradesh(State),01561900,022551,N,,,,
55,23418,Baldwa Bohal (26),बलदवा बोहल (26),Kamrau(Sub-District) / Sirmaur(District) / Himachal Pradesh(State),01648100,023418,N,,,,
56,23456,Bali Koti (236),बाली कोटी (236),Shillai(Sub-District) / Sirmaur(District) / Himachal Pradesh(State),01651900,023456,N,,,,
57,23214,Balka Baratal (101),बालका बराटल (101),Nahan(Sub-District) / Sirmaur(District) / Himachal Pradesh(State),01628200,023214,N,,,,
58,22911,Balmu Keri (195),बालमु केरी (195),Pachhad(Sub-District) / Sirmaur(District) / Himachal Pradesh(State),01597900,022911,N,,,,
59,23115,Balsar (13),बलसार (13),Nahan(Sub-District) / Sirmaur(District) / Himachal Pradesh(State),01618300,023115,N,,,,
60,23442,Bambal (222),बाम्बल (222),Shillai(Sub-District) / Sirmaur(District) / Himachal Pradesh(State),01650500,023442,N,,,,
61,22763,Bambyar Badyar (283),बम्बयार बड़यार (283),Pachhad(Sub-District) / Sirmaur(District) / Himachal Pradesh(State),01583100,022763,N,,,,
62,22836,Banad Kalon (341),बनाड़ कलोन (341),Narag(Sub-District) / Sirmaur(District) / Himachal Pradesh(State),01590400,022836,N,,,,
63,22920,Banahan Dhini (245),बनाहाँधिन्नी (245),Pachhad(Sub-District) / Sirmaur(District) / Himachal Pradesh(State),01598800,022920,N,,,,
64,22923,Banahan-Ki-Ser (237),बनाहाँ की सेर (237),Pachhad(Sub-District) / Sirmaur(District) / Himachal Pradesh(State),01599100,022923,N,,,,
65,23070,Bana Koti (56),बाना कोटी (56),Dadahu(Sub-District) / Sirmaur(District) / Himachal Pradesh(State),01613900,023070,N,,,,
66,22849,Banaona (165),बनौना (165),Narag(Sub-District) / Sirmaur(District) / Himachal Pradesh(State),01591700,022849,N,,,,
67,22929,Banar (228),बनाड़ (228),Pachhad(Sub-District) / Sirmaur(District) / Himachal Pradesh(State),01599700,022929,N,,,,
68,22670,Bandal (9),बांदल (9),Nohra(Sub-District) / Sirmaur(District) / Himachal Pradesh(State),01573800,022670,N,,,,
69,23024,Bandal Surakh (207),बान्दल सुराख (207),Dadahu(Sub-District) / Sirmaur(District) / Himachal Pradesh(State),01609200,023024,N,,,,
70,23446,Bandli (232),बान्दली (232),Shillai(Sub-District) / Sirmaur(District) / Himachal Pradesh(State),01650900,023446,N,,,,
71,22847,Bandon Bharadon (170),बान्दो भराड़न (170),Narag(Sub-District) / Sirmaur(District) / Himachal Pradesh(State),01591500,022847,N,,,,
72,23124,Banethi (31),बनेठी (31),Nahan(Sub-District) / Sirmaur(District) / Himachal Pradesh(State),01619200,023124,N,,,,
73,23345,Bangran (104),बांगरन (104),Paonta Sahib(Sub-District) / Sirmaur(District) / Himachal Pradesh(State),01640800,023345,N,,,,
74,22745,Bani Bakholi (397),बनी बखौली (397),Pachhad(Sub-District) / Sirmaur(District) / Himachal Pradesh(State),01581300,022745,N,,,,
75,23228,Bankalan (112),बनकला (112),Nahan(Sub-District) / Sirmaur(District) / Himachal Pradesh(State),01629600,023228,N,,,,
76,937543,Banog (44/1),बनोग (44/1),Nahan(Sub-District) / Sirmaur(District) / Himachal Pradesh(State),,000000,N,,,,
77,23031,Banohal (31),बनोहल (31),Dadahu(Sub-District) / Sirmaur(District) / Himachal Pradesh(State),01609900,023031,N,,,,
78,23370,Banor (38),बनौऱ (38),Paonta Sahib(Sub-District) / Sirmaur(District) / Himachal Pradesh(State),01643300,023370,N,,,,
79,22998,Barag (101),बडग (101),Renuka(Sub-District) / Sirmaur(District) / Himachal Pradesh(State),01606600,022998,N,,,,
80,22637,Baraila (93),ब्राईला (93),Rajgarh(Sub-District) / Sirmaur(District) / Himachal Pradesh(State),01570500,022637,N,,,,
81,22752,Bargyana (291),बरगयाना (291),Pachhad(Sub-District) / Sirmaur(District) / Himachal Pradesh(State),01582000,022752,N,,,,
82,22716,Bari Bhun Pandahan (375),बड़ी भूं पड़ाहाँ (375),Narag(Sub-District) / Sirmaur(District) / Himachal Pradesh(State),01578400,022716,N,,,,
83,22832,Bariyuri (343),बरीयूड़ी (343),Narag(Sub-District) / Sirmaur(District) / Himachal Pradesh(State),01590000,022832,N,,,,
84,23137,Barman (65),बरमन (65),Nahan(Sub-District) / Sirmaur(District) / Himachal Pradesh(State),01620500,023137,N,,,,
85,23168,Barman Papri (127),बरमा पापड़ी (127),Nahan(Sub-District) / Sirmaur(District) / Himachal Pradesh(State),01623600,023168,N,,,,
86,22987,Barol (162),बढौल (162),Haripurdhar(Sub-District) / Sirmaur(District) / Himachal Pradesh(State),01605500,022987,N,,,,
87,23354,Baroti Wala (109),बरोटीवाला (109),Paonta Sahib(Sub-District) / Sirmaur(District) / Himachal Pradesh(State),01641700,023354,N,,,,
88,23268,Barthal (67),बाड़थल (67),Dadahu(Sub-District) / Sirmaur(District) / Himachal Pradesh(State),01633600,023268,N,,,,
89,22861,Baru (176),बाडू (176),Pachhad(Sub-District) / Sirmaur(District) / Himachal Pradesh(State),01592900,022861,N,,,,
90,22871,Baru Sharera (149),बडू शरेरा (149),Narag(Sub-District) / Sirmaur(District) / Himachal Pradesh(State),01593900,022871,N,,,,
91,23416,Barwas (23),बड़वास (23),Kamrau(Sub-District) / Sirmaur(District) / Himachal Pradesh(State),01647900,023416,N,,,,
92,22815,Basu (321),बासु (319),Narag(Sub-District) / Sirmaur(District) / Himachal Pradesh(State),01588300,022815,N,,,,
93,22808,Bathiuli (368),बठयूली (368),Narag(Sub-District) / Sirmaur(District) / Himachal Pradesh(State),01587600,022808,N,,,,
94,22778,Batol (262),बटोल (262),Pachhad(Sub-District) / Sirmaur(District) / Himachal Pradesh(State),01584600,022778,N,,,,
95,22585,Batol (53),बटोल (53),Rajgarh(Sub-District) / Sirmaur(District) / Himachal Pradesh(State),01565300,022585,N,,,,
96,23007,Baunal (108),बाउनल (108),Renuka(Sub-District) / Sirmaur(District) / Himachal Pradesh(State),01607500,023007,N,,,,
97,23063,Bechar Ka Bag (60),बेचड का बाग (60),Dadahu(Sub-District) / Sirmaur(District) / Himachal Pradesh(State),01613200,023063,N,,,,
98,23292,Behrampur Salamatpur (150),बैहरामपुर सलामतपुर (150),Majra(Sub-District) / Sirmaur(District) / Himachal Pradesh(State),01636000,023292,N,,,,
99,23452,Bella (233),बैला (233),Shillai(Sub-District) / Sirmaur(District) / Himachal Pradesh(State),01651500,023452,N,,,,
100,22868,Belu (159),बेलु (159),Narag(Sub-District) / Sirmaur(District) / Himachal Pradesh(State),01593600,022868,N,,,,
101,22575,Ber Jamoli (86),बैड़जमौली (86),Pajhota(Sub-District) / Sirmaur(District) / Himachal Pradesh(State),01564300,022575,N,,,,
102,22982,Beyong Tatwa (168),ब्योंग टटवा (168),Haripurdhar(Sub-District) / Sirmaur(District) / Himachal Pradesh(State),01605000,022982,N,,,,
103,23385,Bhagani (54),भंगानी (54),Paonta Sahib(Sub-District) / Sirmaur(District) / Himachal Pradesh(State),01644800,023385,N,,,,
104,23237,Bhagtan Wala (154),भगतां वाला (154),Nahan(Sub-District) / Sirmaur(District) / Himachal Pradesh(State),01630500,023237,N,,,,
105,23375,Bhaila (45),भाईला (45),Paonta Sahib(Sub-District) / Sirmaur(District) / Himachal Pradesh(State),01643800,023375,N,,,,
106,22788,Bhailan (254),भैलन (254),Pachhad(Sub-District) / Sirmaur(District) / Himachal Pradesh(State),01585600,022788,N,,,,
107,22738,Bhajana Tutab (390),भजाना टूटब (390),Pachhad(Sub-District) / Sirmaur(District) / Himachal Pradesh(State),01580600,022738,N,,,,
108,22835,Bhajji (340),भज्जी (340),Narag(Sub-District) / Sirmaur(District) / Himachal Pradesh(State),01590300,022835,N,,,,
109,23403,Bhajon (15),भजोन (15),Kamrau(Sub-District) / Sirmaur(District) / Himachal Pradesh(State),01646600,023403,N,,,,
110,22625,Bhalag (137),भलग (137),Rajgarh(Sub-District) / Sirmaur(District) / Himachal Pradesh(State),01569300,022625,N,,,,
111,22664,Bhalana (17),भलाना (17),Nohra(Sub-District) / Sirmaur(District) / Himachal Pradesh(State),01573200,022664,N,,,,
112,22994,Bhalar (154),भलाड (154),Haripurdhar(Sub-District) / Sirmaur(District) / Himachal Pradesh(State),01606200,022994,N,,,,
113,22993,Bhallona (161),भलौना (161),Haripurdhar(Sub-District) / Sirmaur(District) / Himachal Pradesh(State),01606100,022993,N,,,,
114,22611,Bhanat (115),भाणत (115),Rajgarh(Sub-District) / Sirmaur(District) / Himachal Pradesh(State),01567900,022611,N,,,,
115,23250,Bhanet Haldwari (76),भनेत हलदवाड़ी (76),Dadahu(Sub-District) / Sirmaur(District) / Himachal Pradesh(State),01631800,023250,N,,,,
116,22673,Bhanra (129),भानरा (129),Nohra(Sub-District) / Sirmaur(District) / Himachal Pradesh(State),01574100,022673,N,,,,
117,23271,Bharapur (157),भारापुर (157),Majra(Sub-District) / Sirmaur(District) / Himachal Pradesh(State),01633900,023271,N,,,,
118,22674,Bharari (130),भराड़ी (130),Nohra(Sub-District) / Sirmaur(District) / Himachal Pradesh(State),01574200,022674,N,,,,
119,23074,Bharayan Chunkhar (73),भरायण  चुंखर (73),Dadahu(Sub-District) / Sirmaur(District) / Himachal Pradesh(State),01614300,023074,N,,,,
120,23373,Bharli (41),भरली (41),Paonta Sahib(Sub-District) / Sirmaur(District) / Himachal Pradesh(State),01643600,023373,N,,,,
121,22766,Bharmanu-Ki-Ser (270),भरमानू की सेर (270),Pachhad(Sub-District) / Sirmaur(District) / Himachal Pradesh(State),01583400,022766,N,,,,
122,23254,Bharog Baneri (72),भरोग भनेड़ी (72),Dadahu(Sub-District) / Sirmaur(District) / Himachal Pradesh(State),01632200,023254,N,,,,
123,22511,Bharoli (10),भडोली (10),Pajhota(Sub-District) / Sirmaur(District) / Himachal Pradesh(State),01557900,022511,N,,,,
124,22818,Bharoot (352),बढ़ूत (352),Narag(Sub-District) / Sirmaur(District) / Himachal Pradesh(State),01588600,022818,N,,,,
125,23058,Bhartiya Kharar (51),भरटिया खराड़ (51),Dadahu(Sub-District) / Sirmaur(District) / Himachal Pradesh(State),01612700,023058,N,,,,
126,23318,Bhatanwali (129),भांटावाली (129),Paonta Sahib(Sub-District) / Sirmaur(District) / Himachal Pradesh(State),01638500,023318,N,,,,
127,23023,Bhatgarh (198),भाटग़ढ़ (198),Dadahu(Sub-District) / Sirmaur(District) / Himachal Pradesh(State),01609100,023023,N,,,,
128,22787,Bhat-Ka-Gaon (256),भाट का गांव (256),Pachhad(Sub-District) / Sirmaur(District) / Himachal Pradesh(State),01585500,022787,N,,,,
129,22615,Bhat Ka Syana (106),भाट का सयाना (106),Rajgarh(Sub-District) / Sirmaur(District) / Himachal Pradesh(State),01568300,022615,N,,,,
130,23260,Bhatna Kyalna (61),भाटना क्यालना (61),Dadahu(Sub-District) / Sirmaur(District) / Himachal Pradesh(State),01632800,023260,N,,,,
131,23408,Bhatrog (20),भटरोग (20),Kamrau(Sub-District) / Sirmaur(District) / Himachal Pradesh(State),01647100,023408,N,,,,
132,22957,Bhawai (142),भवाई (142),Haripurdhar(Sub-District) / Sirmaur(District) / Himachal Pradesh(State),01602500,022957,N,,,,
133,23085,Bhaynkar Siyun (74),भयँकर सियू (74),Dadahu(Sub-District) / Sirmaur(District) / Himachal Pradesh(State),01615400,023085,N,,,,
134,23334,Bherewala (99),बेहड़ेवाला (99),Paonta Sahib(Sub-District) / Sirmaur(District) / Himachal Pradesh(State),01639700,023334,N,,,,
135,23233,Bheron (146),भेंड़ों (146),Nahan(Sub-District) / Sirmaur(District) / Himachal Pradesh(State),01630100,023233,N,,,,
136,23411,Bhitharkui (27),भीतरकुई (27),Kamrau(Sub-District) / Sirmaur(District) / Himachal Pradesh(State),01647400,023411,N,,,,
137,22827,Bhiyunt (329),भियुन्त (329),Narag(Sub-District) / Sirmaur(District) / Himachal Pradesh(State),01589500,022827,N,,,,
138,22659,Bhog Bhatewari (8),भोग भटेवड़ी (8),Nohra(Sub-District) / Sirmaur(District) / Himachal Pradesh(State),01572700,022659,N,,,,
139,23160,Bhogpur Sibalwala (130),भोगपुर सिम्लवाला (130),Nahan(Sub-District) / Sirmaur(District) / Himachal Pradesh(State),01622800,023160,N,,,,
140,22966,Bhon Kadiyana (120),भौण कडियाना (120),Renuka(Sub-District) / Sirmaur(District) / Himachal Pradesh(State),01603400,022966,N,,,,
141,22858,Bhonri (174),भौंड़ी (174),Narag(Sub-District) / Sirmaur(District) / Himachal Pradesh(State),01592600,022858,N,,,,
142,23114,Bhudara (12),भुड्डा (12),Nahan(Sub-District) / Sirmaur(District) / Himachal Pradesh(State),01618200,023114,N,,,,
143,22958,Bhueri (143),भुईरी (143),Haripurdhar(Sub-District) / Sirmaur(District) / Himachal Pradesh(State),01602600,022958,N,,,,
144,22632,Bhuira (100),भुईरा (100),Rajgarh(Sub-District) / Sirmaur(District) / Himachal Pradesh(State),01570000,022632,N,,,,
145,22684,Bhujond (124),भुजोन्ड (124),Nohra(Sub-District) / Sirmaur(District) / Himachal Pradesh(State),01575200,022684,N,,,,
146,23352,Bhungarni (100),भुंगरनी (100),Paonta Sahib(Sub-District) / Sirmaur(District) / Himachal Pradesh(State),01641500,023352,N,,,,
147,23321,Bhuppur Divitiya (118),भुपपुर द्वितीय (118),Paonta Sahib(Sub-District) / Sirmaur(District) / Himachal Pradesh(State),01638700,023321,N,,,,
148,937532,Bhuppur Pratham (118.),भूपपुर प्रथम (118.),Paonta Sahib(Sub-District) / Sirmaur(District) / Himachal Pradesh(State),,000000,N,,,,
149,22667,Bhutli (19),भुटली (19),Nohra(Sub-District) / Sirmaur(District) / Himachal Pradesh(State),01573500,022667,N,,,,
150,23464,Bindauli (174),बिन्दोली (174),Ronhat(Sub-District) / Sirmaur(District) / Himachal Pradesh(State),01652700,023464,N,,,,
151,23437,Bindla Digwa (191),बिन्डला दिगवा (191),Shillai(Sub-District) / Sirmaur(District) / Himachal Pradesh(State),01650000,023437,N,,,,
152,23185,Bir Bikramabad (145),बीर-विक्रमआबाद (145),Nahan(Sub-District) / Sirmaur(District) / Himachal Pradesh(State),01625300,023185,N,,,,
153,23103,Birla (89),बिरला (89),Dadahu(Sub-District) / Sirmaur(District) / Himachal Pradesh(State),01617200,023103,N,,,,
154,23454,Bobri (234),बोबरी (234),Shillai(Sub-District) / Sirmaur(District) / Himachal Pradesh(State),01651700,023454,N,,,,
155,23174,Bogriya (121),बोगरिया (121),Nahan(Sub-District) / Sirmaur(District) / Himachal Pradesh(State),01624200,023174,N,,,,
156,23126,Bohal (58),बोहल (58),Nahan(Sub-District) / Sirmaur(District) / Himachal Pradesh(State),01619400,023126,N,,,,
157,22612,Bohal Talia (113),वोहल टालिया (113),Rajgarh(Sub-District) / Sirmaur(District) / Himachal Pradesh(State),01568000,022612,N,,,,
158,23118,Boharli (14),बोरली (14),Nahan(Sub-District) / Sirmaur(District) / Himachal Pradesh(State),01618600,023118,N,,,,
159,23422,Bokala Pab (241),बोकला पाब (241),Kamrau(Sub-District) / Sirmaur(District) / Himachal Pradesh(State),01648500,023422,N,,,,
160,23468,Bonch (178),बौन्च (178),Ronhat(Sub-District) / Sirmaur(District) / Himachal Pradesh(State),01653100,023468,N,,,,
161,22876,Bongli Byalag (145),ब्योंगली ब्यालग (145),Narag(Sub-District) / Sirmaur(District) / Himachal Pradesh(State),01594400,022876,N,,,,
162,23467,Borar (177),बोराड (177),Ronhat(Sub-District) / Sirmaur(District) / Himachal Pradesh(State),01653000,023467,N,,,,
163,22969,Borli (113),बोरली (113),Renuka(Sub-District) / Sirmaur(District) / Himachal Pradesh(State),01603700,022969,N,,,,
164,23297,Byas (142),ब्यास (142),Paonta Sahib(Sub-District) / Sirmaur(District) / Himachal Pradesh(State),01636500,023297,N,,,,
165,23191,Chabahan (54),चबाहां (54),Nahan(Sub-District) / Sirmaur(District) / Himachal Pradesh(State),01625900,023191,N,,,,
166,22561,Chabiul Kharmanji (75),चव्यूल खड़माजी (75),Rajgarh(Sub-District) / Sirmaur(District) / Himachal Pradesh(State),01562900,022561,N,,,,
167,22842,Chabyoga Majher (337),चब्योगा मझेर (337),Narag(Sub-District) / Sirmaur(District) / Himachal Pradesh(State),01591000,022842,N,,,,
168,22913,Chabyulta (248),चब्युलटा (248),Pachhad(Sub-District) / Sirmaur(District) / Himachal Pradesh(State),01598100,022913,N,,,,
169,23203,Chai Mehrog (103),चाई महडोग (103),Nahan(Sub-District) / Sirmaur(District) / Himachal Pradesh(State),01627100,023203,N,,,,
170,23105,Chakali (7),चाकली (7),Nahan(Sub-District) / Sirmaur(District) / Himachal Pradesh(State),01617300,023105,N,,,,
171,22754,Chakali Mundar (278),चाकली मुंदड़ (278),Pachhad(Sub-District) / Sirmaur(District) / Himachal Pradesh(State),01582200,022754,N,,,,
172,22707,Chakdog (376),छकडोग,Narag(Sub-District) / Sirmaur(District) / Himachal Pradesh(State),01577500,022707,N,,,,
173,22558,Chakhal Dungi Ser (65),चाखल डूंगी सेर (65),Rajgarh(Sub-District) / Sirmaur(District) / Himachal Pradesh(State),01562600,022558,N,,,,
174,22744,Chakli Banlog (398),चाकली बनलोग (398),Pachhad(Sub-District) / Sirmaur(District) / Himachal Pradesh(State),01581200,022744,N,,,,
175,22762,Chakli Chhabyon (282),चाकली छब्यों (282),Pachhad(Sub-District) / Sirmaur(District) / Himachal Pradesh(State),01583000,022762,N,,,,
176,22753,Chakrawn Baga (279),चकरावन बागा (279),Pachhad(Sub-District) / Sirmaur(District) / Himachal Pradesh(State),01582100,022753,N,,,,
177,23044,Chalana Panota (43),चलाना पनो़टा (43),Dadahu(Sub-District) / Sirmaur(District) / Himachal Pradesh(State),01611300,023044,N,,,,
178,22928,Chalkana (227),चलकाना (227),Pachhad(Sub-District) / Sirmaur(District) / Himachal Pradesh(State),01599600,022928,N,,,,
179,22930,Chalog (224),चलोग (224),Pachhad(Sub-District) / Sirmaur(District) / Himachal Pradesh(State),01599800,022930,N,,,,
180,22622,Chaloga Byas (140),चलोगा ब्यास (140),Rajgarh(Sub-District) / Sirmaur(District) / Himachal Pradesh(State),01569000,022622,N,,,,
181,23215,Chambashil (97),चम्बाशील (97),Nahan(Sub-District) / Sirmaur(District) / Himachal Pradesh(State),01628300,023215,N,,,,
182,23073,Chamiyana (90),चब्याणा (90),Dadahu(Sub-District) / Sirmaur(District) / Himachal Pradesh(State),01614200,023073,N,,,,
183,23392,Chamola Kyar (2),चमोला क्यार (2),Kamrau(Sub-District) / Sirmaur(District) / Himachal Pradesh(State),01645500,023392,N,,,,
184,22776,Chamora (263/3),चमोड़ा (263/3),Pachhad(Sub-District) / Sirmaur(District) / Himachal Pradesh(State),01584400,022776,N,,,,
185,23455,Chamra Mohrar (235),चामड़ा मोहराड़ (235),Shillai(Sub-District) / Sirmaur(District) / Himachal Pradesh(State),01651800,023455,N,,,,
186,23239,Chamrod Naliwala (152),Chamrod Naliwala (152),Nahan(Sub-District) / Sirmaur(District) / Himachal Pradesh(State),01630700,023239,N,eSignGOFile662648_11_02_2025_12_05_11.pdf,,,
187,22751,Chamrogi Ki Nahan (280),चमरोगी की नाहन (280),Pachhad(Sub-District) / Sirmaur(District) / Himachal Pradesh(State),01581900,022751,N,,,,
188,23120,Chamyar Korar (17),चम्यार-कोराड़ (17),Nahan(Sub-District) / Sirmaur(District) / Himachal Pradesh(State),01618800,023120,N,,,,
189,22880,Chanalag (202),चनालग (202),Pachhad(Sub-District) / Sirmaur(District) / Himachal Pradesh(State),01594800,022880,N,,,,
190,23399,Chandni (5),चांदनी (5),Kamrau(Sub-District) / Sirmaur(District) / Himachal Pradesh(State),01646200,023399,N,,,,
191,22719,Chandog (393),चान्डोग (393),Pachhad(Sub-District) / Sirmaur(District) / Himachal Pradesh(State),01578700,022719,N,,,,
