S No,Village LGD Code,Village Name (In English),Village Name (In Local language),Hierarchy,Census 2001 Code,Census2011 Code,Pesa Status,View Government Order,View Details,View History,View Map
930,18999,Rudhanni (395),रूढाणी (395),Ghumarwin(Sub-District) / Bilaspur(District) / Himachal Pradesh(State),01218200,018999,N,,,,
931,19644,Sadhol (407),सढोल (407),Naina Devi(Sub-District) / Bilaspur(District) / Himachal Pradesh(State),01272500,019644,N,,,,
932,19839,Sagirthi (236),सगीरठी (236),Bilaspur Sadar(Sub-District) / Bilaspur(District) / Himachal Pradesh(State),01300500,019839,N,,,,
933,19935,Sahlon (5),सहलोन (5),Namhol(Sub-District) / Bilaspur(District) / Himachal Pradesh(State),01301600,019935,N,,,,
934,19810,Sai Brahmna (266),साई ब्राहम्णा (266),Bilaspur Sadar(Sub-District) / Bilaspur(District) / Himachal Pradesh(State),01297200,019810,N,,,,
935,19844,Sai Brahmna (97),साई ब्राहम्णा (97),Namhol(Sub-District) / Bilaspur(District) / Himachal Pradesh(State),01286000,019844,N,eSignGOFile662648_30_04_2025_16_19_45.pdf,,,
936,19811,Sai Kanaitan (265),साई कनैता (265),Bilaspur Sadar(Sub-District) / Bilaspur(District) / Himachal Pradesh(State),01297300,019811,N,,,,
937,19828,Saikli (248),सैकली (248),Bilaspur Sadar(Sub-District) / Bilaspur(District) / Himachal Pradesh(State),01299000,019828,N,,,,
938,19954,Sai Noruan (15),साई नोडुवां (15),Namhol(Sub-District) / Bilaspur(District) / Himachal Pradesh(State),01303500,019954,N,,,,
939,19780,Sai Phardyan (223),साई फरड़या (223),Bilaspur Sadar(Sub-District) / Bilaspur(District) / Himachal Pradesh(State),01294200,019780,N,,,,
940,19942,Sakrehar (12),सकरेहड़ (12),Namhol(Sub-District) / Bilaspur(District) / Himachal Pradesh(State),01302300,019942,N,,,,
941,19117,Sakroha (477),सकरोहा (477),Ghumarwin(Sub-District) / Bilaspur(District) / Himachal Pradesh(State),01230000,019117,N,,,,
942,19889,Sakroha (66),शकरोहा (66),Namhol(Sub-District) / Bilaspur(District) / Himachal Pradesh(State),01290500,019889,N,,,,
943,19160,Salaon Uperli (347),सलाओं उपरली (347),Bharari(Sub-District) / Bilaspur(District) / Himachal Pradesh(State),01201300,019160,N,,,,
944,19353,Salasi (182),सलासी (182),Jhanduta(Sub-District) / Bilaspur(District) / Himachal Pradesh(State),01243400,019353,N,,,,
945,19025,Salaun Moundal (430),सलौण मौंडल (430),Ghumarwin(Sub-District) / Bilaspur(District) / Himachal Pradesh(State),01220800,019025,N,,,,
946,19164,Salawon Bhaparaliyan (349),सलाओं भपरालियां (349),Bharari(Sub-District) / Bilaspur(District) / Himachal Pradesh(State),01203800,019164,N,,,,
947,19676,Salnoo (146),सलनूँ (146),Bilaspur Sadar(Sub-District) / Bilaspur(District) / Himachal Pradesh(State),01275700,019676,N,,,,
948,19564,Saloa (405),सलोआ (405),Naina Devi(Sub-District) / Bilaspur(District) / Himachal Pradesh(State),01264500,019564,N,,,,
949,18901,Salwan (530),सलवा़ण (530),Ghumarwin(Sub-District) / Bilaspur(District) / Himachal Pradesh(State),01202200,018901,N,,,,
950,19439,Salwar (64),सलवाड (64),Kalol(Sub-District) / Bilaspur(District) / Himachal Pradesh(State),01252000,019439,N,,,,
951,19044,Samaila (518),समैला (518),Ghumarwin(Sub-District) / Bilaspur(District) / Himachal Pradesh(State),01222700,019044,N,,,,
952,19929,Samari (245),समाड़ी (245),Namhol(Sub-District) / Bilaspur(District) / Himachal Pradesh(State),01301000,019929,N,eSignGOFile662648_30_04_2025_15_26_34.pdf,,,
953,19131,Samlah (283),समलाह (283),Bharari(Sub-District) / Bilaspur(District) / Himachal Pradesh(State),01198400,019131,N,,,,
954,19858,Samlehu (94),समलेहू (94),Namhol(Sub-District) / Bilaspur(District) / Himachal Pradesh(State),01287400,019858,N,eSignGOFile662648_30_04_2025_16_19_45.pdf,,,
955,19494,Samleta (166),समलेटा (166),Jhanduta(Sub-District) / Bilaspur(District) / Himachal Pradesh(State),01257500,019494,N,,,,
956,19470,Samletu (148),समलेटू (148),Jhanduta(Sub-District) / Bilaspur(District) / Himachal Pradesh(State),01255100,019470,N,,,,
957,19628,Samletu (308),समलेटू (308),Naina Devi(Sub-District) / Bilaspur(District) / Himachal Pradesh(State),01270900,019628,N,,,,
958,19590,Samloti (344),समलोटी (344),Naina Devi(Sub-District) / Bilaspur(District) / Himachal Pradesh(State),01267100,019590,N,,,,
959,19887,Samog Brahmna (69),समोग ब्राह्म़्णा (69),Namhol(Sub-District) / Bilaspur(District) / Himachal Pradesh(State),01290300,019887,N,eSignGOFile662648_30_04_2025_15_36_54.pdf,,,
960,19888,Samog Kanaitan (68),समोग कनैता़ं (68),Namhol(Sub-District) / Bilaspur(District) / Himachal Pradesh(State),01290400,019888,N,eSignGOFile662648_30_04_2025_15_36_54.pdf,,,
961,19309,Samoh (199),समोह (199),Jhanduta(Sub-District) / Bilaspur(District) / Himachal Pradesh(State),01239000,019309,N,,,,
962,19506,Samtehan (371),समतैहण (371),Naina Devi(Sub-District) / Bilaspur(District) / Himachal Pradesh(State),01258700,019506,N,,,,
963,19111,Sanaur (467),सनोर (467),Ghumarwin(Sub-District) / Bilaspur(District) / Himachal Pradesh(State),01229400,019111,N,,,,
964,19774,Sandauli (189),सन्दौली (189),Bilaspur Sadar(Sub-District) / Bilaspur(District) / Himachal Pradesh(State),01285500,019774,N,,,,
965,18986,Sandyar (234),संडयार (234),Ghumarwin(Sub-District) / Bilaspur(District) / Himachal Pradesh(State),01216900,018986,N,,,,
966,19296,Sangaswin (224),संगास्वीं (224),Jhanduta(Sub-District) / Bilaspur(District) / Himachal Pradesh(State),01237700,019296,N,,,,
967,19460,Sangh (140),संघ (140),Jhanduta(Sub-District) / Bilaspur(District) / Himachal Pradesh(State),01254100,019460,N,,,,
968,19848,Sangrana (101),संगराना (101),Namhol(Sub-District) / Bilaspur(District) / Himachal Pradesh(State),01286400,019848,N,eSignGOFile662648_30_04_2025_15_30_42.pdf,,,
969,19274,Sanihra (109),सनीहरा (109),Kalol(Sub-District) / Bilaspur(District) / Himachal Pradesh(State),01235500,019274,N,,,,
970,19006,Sannaur (402),सनौर (402),Ghumarwin(Sub-District) / Bilaspur(District) / Himachal Pradesh(State),01218900,019006,N,,,,
971,18911,Sarag (359),साड़ग (359),Ghumarwin(Sub-District) / Bilaspur(District) / Himachal Pradesh(State),01203200,018911,N,,,,
972,19755,Sarar (186),सरड़ (186),Bilaspur Sadar(Sub-District) / Bilaspur(District) / Himachal Pradesh(State),01283600,019755,N,,,,
973,19302,Sargal (215),सरगल (215),Jhanduta(Sub-District) / Bilaspur(District) / Himachal Pradesh(State),01238300,019302,N,,,,
974,19063,Sariun Khas (488),सरयून खास (488),Ghumarwin(Sub-District) / Bilaspur(District) / Himachal Pradesh(State),01224600,019063,N,,,,
975,19093,Sarti (446),सारटी (446),Ghumarwin(Sub-District) / Bilaspur(District) / Himachal Pradesh(State),01227600,019093,N,,,,
976,19000,Sasan (409),सासन (409),Ghumarwin(Sub-District) / Bilaspur(District) / Himachal Pradesh(State),01218300,019000,N,,,,
977,19417,Sasota (46),ससोटा (46),Kalol(Sub-District) / Bilaspur(District) / Himachal Pradesh(State),01249800,019417,N,,,,
978,19822,Sauti (259),सौटी (259),Bilaspur Sadar(Sub-District) / Bilaspur(District) / Himachal Pradesh(State),01298400,019822,N,,,,
979,19843,Sayar (99),सायर (99),Namhol(Sub-District) / Bilaspur(District) / Himachal Pradesh(State),01285900,019843,N,eSignGOFile662648_30_04_2025_15_34_35.pdf,,,
980,18920,Sedi (375),सेडी (375),Ghumarwin(Sub-District) / Bilaspur(District) / Himachal Pradesh(State),01208500,018920,N,,,,
981,19663,Seotha (287),सयोथा (287),Naina Devi(Sub-District) / Bilaspur(District) / Himachal Pradesh(State),01274400,019663,N,,,,
982,19336,Ser (123),सेर (123),Jhanduta(Sub-District) / Bilaspur(District) / Himachal Pradesh(State),01241700,019336,N,,,,
983,19438,Seri (59),सेरी (59),Kalol(Sub-District) / Bilaspur(District) / Himachal Pradesh(State),01251900,019438,N,,,,
984,18963,Seu (385),सेऊ (385),Ghumarwin(Sub-District) / Bilaspur(District) / Himachal Pradesh(State),01212800,018963,N,,,,
985,937809,Seu (8),सेऊ (8),Jhanduta(Sub-District) / Bilaspur(District) / Himachal Pradesh(State),,000000,N,,,,
986,937801,Shri Naina Devi Ji,श्री नयना देवी जी,Naina Devi(Sub-District) / Bilaspur(District) / Himachal Pradesh(State),,000000,N,,,,
987,19757,Sihra (184),सिहड़ा (184),Bilaspur Sadar(Sub-District) / Bilaspur(District) / Himachal Pradesh(State),01283800,019757,N,,,,
988,19406,Silh (83),सि़ल्ह (83),Kalol(Sub-District) / Bilaspur(District) / Himachal Pradesh(State),01248700,019406,N,,,,
989,19956,Silha (14),सि़ल्हा (14),Namhol(Sub-District) / Bilaspur(District) / Himachal Pradesh(State),01303700,019956,N,,,,
990,19023,Silh Shahari (433/1),सिल्ह शहरी (433/1),Ghumarwin(Sub-District) / Bilaspur(District) / Himachal Pradesh(State),01220600,019023,N,,,,
991,19447,Silwin (76),सिलवीं (76),Kalol(Sub-District) / Bilaspur(District) / Himachal Pradesh(State),01252800,019447,N,,,,
992,19050,Sindhar (505),सिंधर (505),Ghumarwin(Sub-District) / Bilaspur(District) / Himachal Pradesh(State),01223300,019050,N,,,,
993,19593,Sinma Sadha (340),सि़णमा साधां (340),Naina Devi(Sub-District) / Bilaspur(District) / Himachal Pradesh(State),01267400,019593,N,,,,
994,19912,Siyohla (35),स्योहला (35),Namhol(Sub-District) / Bilaspur(District) / Himachal Pradesh(State),01293000,019912,N,eSignGOFile662648_30_04_2025_15_27_31.pdf,,,
995,18987,Siyotha (235),सियोथा (235),Ghumarwin(Sub-District) / Bilaspur(District) / Himachal Pradesh(State),01217000,018987,N,,,,
996,18994,Sohal (396),सोहल (396),Ghumarwin(Sub-District) / Bilaspur(District) / Himachal Pradesh(State),01217700,018994,N,,,,
997,19862,Sohra Biyuns (93),सोहरा बियून्स (93),Namhol(Sub-District) / Bilaspur(District) / Himachal Pradesh(State),01287800,019862,N,eSignGOFile662648_30_04_2025_15_24_19.pdf,,,
998,19950,Sohri (17),सोहरी (17),Namhol(Sub-District) / Bilaspur(District) / Himachal Pradesh(State),01303100,019950,N,,,,
999,18956,Soi (435),सोई (435),Ghumarwin(Sub-District) / Bilaspur(District) / Himachal Pradesh(State),01212100,018956,N,,,,
1000,19753,Solag Jurasi (107),सोलग जुरासी (107),Bilaspur Sadar(Sub-District) / Bilaspur(District) / Himachal Pradesh(State),01283400,019753,N,,,,
1001,19881,Soldha (80),सोल़धा (80),Namhol(Sub-District) / Bilaspur(District) / Himachal Pradesh(State),01289700,019881,N,eSignGOFile662648_30_04_2025_15_28_19.pdf,,,
1002,19135,Sonkhar (333),सोंखर (333),Bharari(Sub-District) / Bilaspur(District) / Himachal Pradesh(State),01198800,019135,N,,,,
1003,19445,Sooh (66),सूह (66),Kalol(Sub-District) / Bilaspur(District) / Himachal Pradesh(State),01252600,019445,N,,,,
1004,19484,Sopta (176),सोपता (176),Jhanduta(Sub-District) / Bilaspur(District) / Himachal Pradesh(State),01256500,019484,N,,,,
1005,19943,Sosan (27),सोस़ण (27),Namhol(Sub-District) / Bilaspur(District) / Himachal Pradesh(State),01302400,019943,N,,,,
1006,19867,Suin (58),सूई (58),Namhol(Sub-District) / Bilaspur(District) / Himachal Pradesh(State),01288300,019867,N,eSignGOFile662648_30_04_2025_15_24_19.pdf,,,
1007,19186,Sumari (316),सुमाडी (316),Bharari(Sub-District) / Bilaspur(District) / Himachal Pradesh(State),01206000,019186,N,,,,
1008,19638,Sunahan (305),सुनहण (305),Naina Devi(Sub-District) / Bilaspur(District) / Himachal Pradesh(State),01271900,019638,N,,,,
1009,18970,Sunali (243),सुनाली (243),Ghumarwin(Sub-District) / Bilaspur(District) / Himachal Pradesh(State),01215100,018970,N,,,,
1010,19356,Sundru (183),सुन्दड़ू (183),Jhanduta(Sub-District) / Bilaspur(District) / Himachal Pradesh(State),01243700,019356,N,,,,
1011,19707,Sungal (179),सुंगल (179),Bilaspur Sadar(Sub-District) / Bilaspur(District) / Himachal Pradesh(State),01278800,019707,N,,,,
1012,19305,Sunhani (207),सुन्हा़णी (207),Jhanduta(Sub-District) / Bilaspur(District) / Himachal Pradesh(State),01238600,019305,N,,,,
1013,19863,Surhar (56),सुरहाड़ (56),Namhol(Sub-District) / Bilaspur(District) / Himachal Pradesh(State),01287900,019863,N,eSignGOFile662648_30_04_2025_15_25_38.pdf,,,
1014,19606,Swahan (331),स्वाहण (331),Naina Devi(Sub-District) / Bilaspur(District) / Himachal Pradesh(State),01268700,019606,N,,,,
1015,19198,Swara (299),स्वारा (299),Bharari(Sub-District) / Bilaspur(District) / Himachal Pradesh(State),01207200,019198,N,,,,
1016,19238,Tahara (27),टाहरा (27),Kalol(Sub-District) / Bilaspur(District) / Himachal Pradesh(State),01231900,019238,N,,,,
1017,900490,Tahra(401),टाहरा (401),Naina Devi(Sub-District) / Bilaspur(District) / Himachal Pradesh(State),,000000,N,,,,
1018,19091,Takrera (444),टकरेड़ा (444),Ghumarwin(Sub-District) / Bilaspur(District) / Himachal Pradesh(State),01227400,019091,N,,,,
1019,937806,Talai First (7/1),तलाई प्रथम (7/1),Jhanduta(Sub-District) / Bilaspur(District) / Himachal Pradesh(State),,000000,N,,,,
1020,937807,Talai Second (7/2),तलाई व्दितीय (7/2),Jhanduta(Sub-District) / Bilaspur(District) / Himachal Pradesh(State),,000000,N,,,,
1021,937808,Talai Third (7/3),तलाई तृतीय (7/3),Jhanduta(Sub-District) / Bilaspur(District) / Himachal Pradesh(State),,000000,N,,,,
1022,18973,Talao (239),तलाओ (239),Ghumarwin(Sub-District) / Bilaspur(District) / Himachal Pradesh(State),01215600,018973,N,,,,
1023,19656,Tali (298),टाली (298),Naina Devi(Sub-District) / Bilaspur(District) / Himachal Pradesh(State),01273700,019656,N,,,,
1024,19807,Talsri (268),तलसरी (268),Bilaspur Sadar(Sub-District) / Bilaspur(District) / Himachal Pradesh(State),01296900,019807,N,,,,
1025,19698,Talwar (173),तलवाड़ (173),Bilaspur Sadar(Sub-District) / Bilaspur(District) / Himachal Pradesh(State),01277900,019698,N,,,,
1026,18916,Talwara (351),तलवाड़ा (351),Ghumarwin(Sub-District) / Bilaspur(District) / Himachal Pradesh(State),01203700,018916,N,,,,
1027,19048,Talyana (516),तल्याणा (516),Ghumarwin(Sub-District) / Bilaspur(District) / Himachal Pradesh(State),01223100,019048,N,,,,
1028,19668,Tanbaul (283),तनबौल (283),Naina Devi(Sub-District) / Bilaspur(District) / Himachal Pradesh(State),01274900,019668,N,,,,
1029,19478,Tanior (173),तन्यूर (173),Jhanduta(Sub-District) / Bilaspur(District) / Himachal Pradesh(State),01255900,019478,N,,,,
1030,19037,Tantha (510),तन्था (510),Ghumarwin(Sub-District) / Bilaspur(District) / Himachal Pradesh(State),01222000,019037,N,,,,
1031,19832,Tarambri (255),तराम्बड़ी (255),Bilaspur Sadar(Sub-District) / Bilaspur(District) / Himachal Pradesh(State),01299400,019832,N,,,,
1032,19147,Taraun (274),तड़ौन (274),Bharari(Sub-District) / Bilaspur(District) / Himachal Pradesh(State),01200000,019147,N,,,,
1033,19019,Tarontra (443),तरौंतड़ा (443),Ghumarwin(Sub-District) / Bilaspur(District) / Himachal Pradesh(State),01220200,019019,N,,,,
1034,19508,Tarsooh (368),तरसू़ह (368),Naina Devi(Sub-District) / Bilaspur(District) / Himachal Pradesh(State),01258900,019508,N,,,,
1035,19597,Tarwar (341),टरवाड़ (341),Naina Devi(Sub-District) / Bilaspur(District) / Himachal Pradesh(State),01267800,019597,N,,,,
1036,18914,Tatoh (352),टटोह (352),Ghumarwin(Sub-District) / Bilaspur(District) / Himachal Pradesh(State),01203500,018914,N,,,,
1037,19937,Tepra (3),टेपरा (3),Namhol(Sub-District) / Bilaspur(District) / Himachal Pradesh(State),01301800,019937,N,,,,
1038,19874,Thach (75),थाच (75),Namhol(Sub-District) / Bilaspur(District) / Himachal Pradesh(State),01289000,019874,N,eSignGOFile662648_30_04_2025_15_36_54.pdf,,,
1039,19549,Thana Koliyan (378),थाना कोलियाँ (378),Naina Devi(Sub-District) / Bilaspur(District) / Himachal Pradesh(State),01263000,019549,N,,,,
1040,19155,Thandoh (330),ठन्डोह (330),Bharari(Sub-District) / Bilaspur(District) / Himachal Pradesh(State),01200800,019155,N,,,,
1041,19193,Thandora (314),ठण्डोड़ा (314),Bharari(Sub-District) / Bilaspur(District) / Himachal Pradesh(State),01206700,019193,N,,,,
1042,19047,Thandori (520),ठण्डोडी (520),Ghumarwin(Sub-District) / Bilaspur(District) / Himachal Pradesh(State),01223000,019047,N,,,,
1043,19627,Thapna (309),थापना (309),Naina Devi(Sub-District) / Bilaspur(District) / Himachal Pradesh(State),01270800,019627,N,,,,
1044,19328,Thapper (116),ठप्पर (116),Jhanduta(Sub-District) / Bilaspur(District) / Himachal Pradesh(State),01240900,019328,N,,,,
1045,19900,Thlaila (21),ठलैला (21),Namhol(Sub-District) / Bilaspur(District) / Himachal Pradesh(State),01291600,019900,N,,,,
1046,19773,Thouhru (188),ठौहडू (188),Bilaspur Sadar(Sub-District) / Bilaspur(District) / Himachal Pradesh(State),01285400,019773,N,,,,
1047,19491,Thurahan (171),थुराहण (171),Jhanduta(Sub-District) / Bilaspur(District) / Himachal Pradesh(State),01257200,019491,N,,,,
1048,19938,Tiaman (6),तयामन (6),Namhol(Sub-District) / Bilaspur(District) / Himachal Pradesh(State),01301900,019938,N,,,,
1049,19318,Tihra (209),टिहरा (209),Jhanduta(Sub-District) / Bilaspur(District) / Himachal Pradesh(State),01239900,019318,N,,,,
1050,19476,Tihri (155),टिहरी (155),Jhanduta(Sub-District) / Bilaspur(District) / Himachal Pradesh(State),01255700,019476,N,,,,
1051,19700,Tihri (167),टीहरी (167),Bilaspur Sadar(Sub-District) / Bilaspur(District) / Himachal Pradesh(State),01278100,019700,N,,,,
1052,19300,Tihri (225),टीहरी (225),Jhanduta(Sub-District) / Bilaspur(District) / Himachal Pradesh(State),01238100,019300,N,,,,
1053,18929,Tihri (361),ट़िहरी (361),Ghumarwin(Sub-District) / Bilaspur(District) / Himachal Pradesh(State),01209400,018929,N,,,,
1054,19379,Tihri (94),टिहरी (94),Kalol(Sub-District) / Bilaspur(District) / Himachal Pradesh(State),01246000,019379,N,,,,
1055,19612,Tihrli (321),तिहरली (321),Naina Devi(Sub-District) / Bilaspur(District) / Himachal Pradesh(State),01269300,019612,N,,,,
1056,19639,Tikar (304),टिकर (304),Naina Devi(Sub-District) / Bilaspur(District) / Himachal Pradesh(State),01272000,019639,N,,,,
1057,18926,Tikkar Kasoliyan (366),टिक्कर कसोलियां (366),Ghumarwin(Sub-District) / Bilaspur(District) / Himachal Pradesh(State),01209100,018926,N,,,,
1058,19749,Tikkri (123),टिकरी (123),Bilaspur Sadar(Sub-District) / Bilaspur(District) / Himachal Pradesh(State),01283000,019749,N,,,,
1059,19459,Tikri (137),टिकरी (137),Jhanduta(Sub-District) / Bilaspur(District) / Himachal Pradesh(State),01254000,019459,N,,,,
1060,19640,Tikri (302),टिकरी (302),Naina Devi(Sub-District) / Bilaspur(District) / Himachal Pradesh(State),01272100,019640,N,,,,
1061,19152,Tikri (323),टिकरी (323),Bharari(Sub-District) / Bilaspur(District) / Himachal Pradesh(State),01200500,019152,N,,,,
1062,937812,Tikri (453),टिकरी (453),Ghumarwin(Sub-District) / Bilaspur(District) / Himachal Pradesh(State),,000000,N,,,,
1063,19615,Tiun (320),तियून (320),Naina Devi(Sub-District) / Bilaspur(District) / Himachal Pradesh(State),01269600,019615,N,,,,
1064,19235,Tiungli (1),टियूंगली (1),Kalol(Sub-District) / Bilaspur(District) / Himachal Pradesh(State),01231600,019235,N,,,,
1065,19029,Tiun Khas (425),तियून खास (425),Ghumarwin(Sub-District) / Bilaspur(District) / Himachal Pradesh(State),01221200,019029,N,,,,
1066,19528,Toba Sangwana (352),टोबा संगवाना (352),Naina Devi(Sub-District) / Bilaspur(District) / Himachal Pradesh(State),01260900,019528,N,,,,
1067,19693,Trer (159),तरेड़ (159),Bilaspur Sadar(Sub-District) / Bilaspur(District) / Himachal Pradesh(State),01277400,019693,N,,,,
1068,19805,Tuhnun (274),तुहनु (274),Bilaspur Sadar(Sub-District) / Bilaspur(District) / Himachal Pradesh(State),01296700,019805,N,,,,
1069,19055,Tundwin (514),टुन्डवीं (514),Ghumarwin(Sub-District) / Bilaspur(District) / Himachal Pradesh(State),01223800,019055,N,,,,
1070,19237,Tunglehri (26),तुंगलेहड़ी (26),Kalol(Sub-District) / Bilaspur(District) / Himachal Pradesh(State),01231800,019237,N,,,,
1071,19312,Tungri (202),तुंगड़ी (202),Jhanduta(Sub-District) / Bilaspur(District) / Himachal Pradesh(State),01239300,019312,N,,,,
1072,19153,Tunsu (321),तुनसू (321),Bharari(Sub-District) / Bilaspur(District) / Himachal Pradesh(State),01200600,019153,N,,,,
1073,19272,Uljyar (96),उलजयार (96),Kalol(Sub-District) / Bilaspur(District) / Himachal Pradesh(State),01235300,019272,N,,,,
1074,19758,Up Mahal Danoh (199),उप महाल दनोह (199),Bilaspur Sadar(Sub-District) / Bilaspur(District) / Himachal Pradesh(State),01283900,019758,N,,,,
1075,19763,Up Mahal Khairian Uperli (202/2),उप महाल खैरियाँ उपरली (202/2),Bilaspur Sadar(Sub-District) / Bilaspur(District) / Himachal Pradesh(State),01284400,019763,N,,,,
1076,937830,Up Muhal Baloh (211/1),उप मुहाल बलोह (211/1),Bilaspur Sadar(Sub-District) / Bilaspur(District) / Himachal Pradesh(State),,000000,N,,,,
1077,937826,Up Muhal Bilaspur (209/1 210/1),उप मुहाल बिलासपुर (209/1 210/1),Bilaspur Sadar(Sub-District) / Bilaspur(District) / Himachal Pradesh(State),,000000,N,,,,
1078,19228,Up Muhal Bukhar (5/1),उप मुहाल बुखर (5/1),Kalol(Sub-District) / Bilaspur(District) / Himachal Pradesh(State),01230900,019228,N,,,,
1079,937704,Up Muhal Changer (209/3),उप मुहाल चंगर (209/3),Bilaspur Sadar(Sub-District) / Bilaspur(District) / Himachal Pradesh(State),,000000,N,,,,
1080,19231,Up Muhal Damehra (4/1),उप मुहाल दमेहडा (4/1),Kalol(Sub-District) / Bilaspur(District) / Himachal Pradesh(State),01231200,019231,N,,,,
1081,937825,Up Muhal Diara (207/1),उप मुहाल डियारा (207/1),Bilaspur Sadar(Sub-District) / Bilaspur(District) / Himachal Pradesh(State),,000000,N,,,,
1082,937818,Up Muhal Hadsar Kangar (456/3),उपमुहाल हङसर कंगर (456/3),Ghumarwin(Sub-District) / Bilaspur(District) / Himachal Pradesh(State),,000000,N,,,,
1083,937817,Up Muhal Jaman (456/2),उपमुहाल जमण (456/2),Ghumarwin(Sub-District) / Bilaspur(District) / Himachal Pradesh(State),,000000,N,,,,
1084,937829,Up Muhal Khairiyaan Luhnu (202/1 203/1),उप महाल खैरियां लूहणू (202/1 203/1),Bilaspur Sadar(Sub-District) / Bilaspur(District) / Himachal Pradesh(State),,000000,N,eSignGOFile662648_19_02_2025_15_33_07.pdf,,,
1085,937823,Up Muhal Koshrian (198),उप मुहाल कोसरियां (198),Bilaspur Sadar(Sub-District) / Bilaspur(District) / Himachal Pradesh(State),,000000,N,,,,
1086,19764,Up Muhal Lakhanpur(210/2),उप मुहाल लखनपुर(210/2),Bilaspur Sadar(Sub-District) / Bilaspur(District) / Himachal Pradesh(State),01284500,019764,N,eSignGOFile662648_19_02_2025_15_33_41.pdf,,,
1087,937824,Up Muhal Main Market (209/2),उप मुहाल मेन मार्किट (209/2),Bilaspur Sadar(Sub-District) / Bilaspur(District) / Himachal Pradesh(State),,000000,N,,,,
1088,937820,Up Muhal Nihal (200/1),उप मुहाल निहाल (200/1),Bilaspur Sadar(Sub-District) / Bilaspur(District) / Himachal Pradesh(State),,000000,N,,,,
1089,937822,Up Muhal Roura (205/1),उप मुहाल रौड़ा (205/1),Bilaspur Sadar(Sub-District) / Bilaspur(District) / Himachal Pradesh(State),,000000,N,,,,
1090,19558,Utappar (410),उटप्पर (410),Naina Devi(Sub-District) / Bilaspur(District) / Himachal Pradesh(State),01263900,019558,N,,,,
1091,18931,Vekal (365),वेकल (365),Ghumarwin(Sub-District) / Bilaspur(District) / Himachal Pradesh(State),01209600,018931,N,,,,
1092,19349,Vijaypur (133),विजयपुर (133),Jhanduta(Sub-District) / Bilaspur(District) / Himachal Pradesh(State),01243000,019349,N,,,,
1093,18934,Wah Rannautan (374),वाह रणौता (374),Ghumarwin(Sub-District) / Bilaspur(District) / Himachal Pradesh(State),01209900,018934,N,,,,
