S No,Village LGD Code,Village Name (In English),Village Name (In Local language),Hierarchy,Census 2001 Code,Census2011 Code,Pesa Status,View Government Order,View Details,View History,View Map
2331,10288,Kular (159),कुलाहर (159),Dehra Gopipur(Sub-District) / Kangra(District) / Himachal Pradesh(State),00361200,010288,N,,,,
2332,8709,Kulara (22),कुलाड़ा (22),Indora(Sub-District) / Kangra(District) / Himachal Pradesh(State),00203700,008709,N,,,,
2333,9357,Kulhar (84),कुलहाड़ (84),Shahpur(Sub-District) / Kangra(District) / Himachal Pradesh(State),00268400,009357,N,,,,
2334,9519,Kuliara (327),कुलयाड़ा (327),Dharmsala(Sub-District) / Kangra(District) / Himachal Pradesh(State),00285800,009519,N,,,,
2335,9786,Kulthi (582),कुल्थी (582),Kangra(Sub-District) / Kangra(District) / Himachal Pradesh(State),00312200,009786,N,,,,
2336,8810,Kumb Jhikli (10),कुम्ब झिकली (10),Rey(Sub-District) / Kangra(District) / Himachal Pradesh(State),00213800,008810,N,,,,
2337,8809,Kumb Uparli (11),कुम्ब उपरली (11),Fatehpur(Sub-District) / Kangra(District) / Himachal Pradesh(State),00213700,008809,N,,,,
2338,11893,Kumhara (835),घुमारड़ा (835),Baijnath(Sub-District) / Kangra(District) / Himachal Pradesh(State),00521600,011893,N,,,,
2339,9533,Kumharkar (352),कुम्हारकड़ (352),Dharmsala(Sub-District) / Kangra(District) / Himachal Pradesh(State),00287200,009533,N,,,,
2340,10439,Kundli (426),कुन्दली (426),Dehra Gopipur(Sub-District) / Kangra(District) / Himachal Pradesh(State),00389700,010439,N,,,,
2341,10560,Kunna (318),कुन्ना (318),Bharoli(Sub-District) / Kangra(District) / Himachal Pradesh(State),00385000,010560,N,eSignGOFile131557_11_06_2024_16_54_26.pdf,,,
2342,12032,Kunsal Buhli (888),कुंसल वुहली (888),Baijnath(Sub-District) / Kangra(District) / Himachal Pradesh(State),00535500,012032,N,,,,
2343,12039,Kunsal Upperli (873),कुंसल उपरली (873),Baijnath(Sub-District) / Kangra(District) / Himachal Pradesh(State),00536200,012039,N,,,,
2344,9799,Kupar Lahr (566),कोपरलाहड (566),Kangra(Sub-District) / Kangra(District) / Himachal Pradesh(State),00313500,009799,N,,,,
2345,8871,Kural (181),कुड़ल (181),Rey(Sub-District) / Kangra(District) / Himachal Pradesh(State),00219900,008871,N,,,,
2346,11615,Kural (306),कुरल (306),Sulah(Sub-District) / Kangra(District) / Himachal Pradesh(State),00493800,011615,N,,,,
